"report_date_as_yyyy_mm_dd","market_and_exchange_names","commodity_name","open_interest_all","prod_merc_positions_long","prod_merc_positions_short","m_money_positions_long_all","m_money_positions_short_all"
"2025-02-11T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","528719","20935","81836","229071","34268"
"2025-02-18T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1578394","200344","268471","241387","137356"
"2025-02-18T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20311","896","2229","3749","10882"
"2025-02-18T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","88270","1192","28045","45547","26714"
"2025-02-18T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","170107","3701","43116","58305","19999"
"2025-02-18T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","238331","22922","69880","80431","50385"
"2025-02-18T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","522330","22176","82595","222538","37209"
"2025-02-25T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1595779","200158","280608","239485","132665"
"2025-02-25T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","18860","1269","1549","3232","13392"
"2025-02-25T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","84790","1803","27522","39131","30663"
"2025-02-25T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","163681","4000","43955","51338","18399"
"2025-02-25T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","222133","22124","65068","70584","51927"
"2025-02-25T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","512179","24007","84497","212694","32882"
"2025-03-04T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1631662","204785","273865","248129","139779"
"2025-03-04T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19942","1304","1268","3829","15279"
"2025-03-04T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","79207","2464","26929","32503","29543"
"2025-03-04T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","145935","3934","35560","47878","13780"
"2025-03-04T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","218780","22485","59859","64740","55838"
"2025-03-04T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","489270","24881","83460","204965","38307"
"2025-03-11T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1645622","207972","259341","232927","141310"
"2025-03-11T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20172","1286","1483","3978","15825"
"2025-03-11T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","79390","2414","27766","30114","26410"
"2025-03-11T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","155263","3196","38436","54740","12763"
"2025-03-11T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","227359","21598","63320","69303","55087"
"2025-03-11T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","511276","24799","82058","204907","37331"
"2025-03-18T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1580223","201952","238035","201692","136579"
"2025-03-18T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19999","1143","1288","4179","15861"
"2025-03-18T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","80614","1763","28266","36458","21414"
"2025-03-18T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","170566","3086","40158","62742","13254"
"2025-03-18T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","237882","21685","65337","75519","51567"
"2025-03-18T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","533566","23881","88261","220879","37045"
"2025-03-25T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1606111","207858","238234","193766","153011"
"2025-03-25T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20537","1219","1470","4473","15955"
"2025-03-25T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","80688","2758","28133","33493","30042"
"2025-03-25T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","169628","3615","41209","59841","14449"
"2025-03-25T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","251957","24620","68474","80018","43322"
"2025-03-25T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","511482","14682","77439","213505","38773"
"2025-04-01T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1636159","206654","233393","192336","166828"
"2025-04-01T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19975","1211","1839","4923","14584"
"2025-04-01T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","78874","2186","26687","33326","30313"
"2025-04-01T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","170197","3806","41168","58008","16989"
"2025-04-01T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","245181","29271","69359","71844","37412"
"2025-04-01T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","498746","11538","73853","204833","62834"
"2025-04-08T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1590806","199072","219240","175875","155696"
"2025-04-08T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","22372","1951","1126","3436","16997"
"2025-04-08T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","81948","3309","20153","25299","40165"
"2025-04-08T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","154289","3529","35671","35544","12859"
"2025-04-08T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","220390","27720","59049","51157","36991"
"2025-04-08T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","445468","14087","66734","175393","44407"
"2025-04-15T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1506409","175131","186915","152551","146914"
"2025-04-15T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20924","1530","894","3066","16164"
"2025-04-15T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","76375","2817","22324","25714","36131"
"2025-04-15T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","144400","4176","36403","35877","12325"
"2025-04-15T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","202997","26895","57530","49786","36416"
"2025-04-15T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","456628","14214","65819","168400","43546"
"2025-04-22T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1459629","186551","188701","142024","167647"
"2025-04-22T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20459","1647","923","2451","16009"
"2025-04-22T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","77885","3471","22256","25939","35520"
"2025-04-22T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","146923","4857","35784","36905","11014"
"2025-04-22T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","196712","23225","55220","51603","35448"
"2025-04-22T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","465351","18110","63420","166360","45458"
"2025-04-29T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1471360","204805","205697","139505","184217"
"2025-04-29T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20790","1600","652","2558","16302"
"2025-04-29T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","76812","3117","23425","28680","31492"
"2025-04-29T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","152669","6334","37333","42324","11586"
"2025-04-29T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","191990","22225","52987","50998","32072"
"2025-04-29T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","451868","17714","62788","150715","44820"
"2025-05-06T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1510862","223297","223238","134014","179191"
"2025-05-06T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","21543","1276","881","3067","15450"
"2025-05-06T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","77994","3091","22289","27814","31008"
"2025-05-06T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","140261","3370","34069","43606","13724"
"2025-05-06T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","192752","21547","54573","50933","28848"
"2025-05-06T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","452414","17705","62990","144383","42292"
"2025-05-13T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1530591","213911","216745","134937","173460"
"2025-05-13T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","21045","1032","581","2533","15095"
"2025-05-13T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","75977","2966","22249","24919","29211"
"2025-05-13T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","138262","3795","34242","43522","15189"
"2025-05-13T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","195840","22480","56322","52763","28971"
"2025-05-13T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","440842","17651","59184","144410","43183"
"2025-05-20T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1497884","207703","221655","140877","197379"
"2025-05-20T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20078","764","987","3094","12263"
"2025-05-20T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","82058","2515","22258","31875","26972"
"2025-05-20T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","141451","3792","34584","45696","15251"
"2025-05-20T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","205105","25226","58241","49457","28575"
"2025-05-20T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","448000","20202","59019","149149","41520"
"2025-05-27T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1470148","207848","216559","135176","198462"
"2025-05-27T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","18469","822","1199","3661","11832"
"2025-05-27T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","91884","2715","25976","41895","24316"
"2025-05-27T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","147555","3658","34960","48645","15433"
"2025-05-27T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","208601","26022","57828","49269","28432"
"2025-05-27T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","437538","15935","62127","147502","36686"
"2025-06-03T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1504141","213505","223032","162507","214925"
"2025-06-03T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","18110","637","1378","3847","11636"
"2025-06-03T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","95262","3003","24483","41711","30047"
"2025-06-03T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","163347","3539","36974","58645","13812"
"2025-06-03T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","211857","19223","55235","51871","28706"
"2025-06-03T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","415941","14319","62427","159966","36384"
"2025-06-10T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1540367","225218","238615","167273","251473"
"2025-06-10T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19373","540","2064","5190","10737"
"2025-06-10T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","99722","2632","26087","42325","25410"
"2025-06-10T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","174281","2686","39248","59581","11648"
"2025-06-10T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","207359","19501","57306","51676","26064"
"2025-06-10T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","417143","13381","62746","160680","36589"
"2025-06-17T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1529833","217411","253651","169595","232383"
"2025-06-17T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","441214","11066","64028","167646","37135"
"2025-06-17T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19464","673","2562","5126","10449"
"2025-06-17T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","105866","3180","25189","40287","25702"
"2025-06-17T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","184831","3612","40085","62692","13827"
"2025-06-17T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","202728","21091","57541","47266","24618"
"2025-06-24T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1491798","196520","237402","173954","234922"
"2025-06-24T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19623","700","2930","5490","10093"
"2025-06-24T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","100778","3352","24830","40485","23480"
"2025-06-24T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","174613","4185","38670","58906","13795"
"2025-06-24T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","203404","22814","60231","51287","23038"
"2025-06-24T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","434958","12319","62734","163829","38701"
"2025-07-01T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1499596","195719","238559","181382","233202"
"2025-07-01T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20751","634","2855","5358","10423"
"2025-07-01T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","91281","2580","26906","38232","25170"
"2025-07-01T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","163567","4248","34400","59228","14301"
"2025-07-01T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","212300","21136","64064","55031","23241"
"2025-07-01T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","437662","12005","61418","165086","34726"
"2025-07-08T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1519629","194297","235720","185337","232420"
"2025-07-08T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20732","806","2857","5420","10653"
"2025-07-08T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","91757","2497","27624","38249","25981"
"2025-07-08T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","162803","5030","32301","58991","16235"
"2025-07-08T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","230251","22021","69164","61597","23959"
"2025-07-08T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","443144","13615","60427","164685","35743"
"2025-07-15T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1550988","203336","248304","211321","230708"
"2025-07-15T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19867","555","3327","5946","8948"
"2025-07-15T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","91718","2451","28417","37918","26464"
"2025-07-15T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","171474","4143","34512","59766","16560"
"2025-07-15T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","224583","24592","71284","57319","18016"
"2025-07-15T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","448531","14716","61452","172657","35930"
"2025-07-22T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1525865","197391","238968","201134","231219"
"2025-07-22T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20819","669","3280","6256","8873"
"2025-07-22T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","90701","2679","24829","38227","23105"
"2025-07-22T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","173679","5089","34916","60294","16280"
"2025-07-22T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","228192","24363","70608","58908","19629"
"2025-07-22T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","489423","11207","62569","194753","34819"
"2025-07-29T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1550942","203374","243163","220232","233241"
"2025-07-29T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20417","642","3507","6445","8484"
"2025-07-29T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","88178","2720","24742","36926","21827"
"2025-07-29T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","170329","5925","36147","57762","14738"
"2025-07-29T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","228444","25092","67474","56672","20012"
"2025-07-29T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","445259","12294","60464","170918","36662"
"2025-08-05T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1607527","208133","240371","218647","246316"
"2025-08-05T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","19043","698","3035","5699","8376"
"2025-08-05T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","80547","2236","21684","32596","21955"
"2025-08-05T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","161262","4912","33723","45934","16111"
"2025-08-05T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","197933","21869","67816","36243","17994"
"2025-08-05T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","449647","21760","55777","186304","32317"
"2025-08-12T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1618091","216744","246998","221131","271864"
"2025-08-12T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20191","859","2714","5223","10119"
"2025-08-12T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","81726","2508","22099","33638","22603"
"2025-08-12T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","156432","5167","28177","43854","16574"
"2025-08-12T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","193751","21966","71429","39848","14680"
"2025-08-12T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","446152","9324","49074","182337","34050"
"2025-08-19T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1603770","214548","232319","217563","254250"
"2025-08-19T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","20510","891","2474","4869","10724"
"2025-08-19T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","86155","2895","21381","35448","25068"
"2025-08-19T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","438541","9389","49394","173388","36003"
"2025-08-19T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","158477","6416","28993","44397","16351"
"2025-08-19T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","195080","24760","72315","39892","14283"
"2025-08-26T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1619404","221675","238449","213926","257958"
"2025-08-26T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","18920","796","2287","3976","10590"
"2025-08-26T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","85575","2977","21515","36095","22722"
"2025-08-26T00:00:00.000","SILVER - COMMODITY EXCHANGE INC.","SILVER","158630","5134","29632","48499","15528"
"2025-08-26T00:00:00.000","COPPER- #1 - COMMODITY EXCHANGE INC.","COPPER","190049","23490","72892","41477","12723"
"2025-08-26T00:00:00.000","GOLD - COMMODITY EXCHANGE INC.","GOLD","443760","9620","51948","175494","33577"
"2025-09-02T00:00:00.000","NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE","NATURAL GAS","1635669","213974","235668","216191","252953"
"2025-09-02T00:00:00.000","PALLADIUM - NEW YORK MERCANTILE EXCHANGE","PALLADIUM","18624","793","2429","4426","10824"
"2025-09-02T00:00:00.000","PLATINUM - NEW YORK MERCANTILE EXCHANGE","PLATINUM","88805","3180","22737","38947","22863"
